	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	featureData.symbol
ENSG00000082397	11.84691579	-1.137542593	0.26123496	-4.354480712	1.33E-05	0.000169094	EPB41L3
ENSG00000099860	43.58440346	1.17726537	0.270752859	4.348117964	1.37E-05	0.000173821	GADD45B
ENSG00000213024	14.63998696	1.130278594	0.261011549	4.33037771	1.49E-05	0.000187345	NUP62
ENSG00000172613	6.328897861	1.474572765	0.34085924	4.326046036	1.52E-05	0.00019079	RAD9A
ENSG00000079616	4.878255131	-1.729717676	0.400510676	-4.318780451	1.57E-05	0.000196896	KIF22
ENSG00000249249	3.517275347	2.207295975	0.511577096	4.314688818	1.60E-05	0.00020029	AC010226.4
ENSG00000134072	2.758551721	-2.549466765	0.59168632	-4.308814787	1.64E-05	0.000205059	CAMK1
ENSG00000254470	8.902818255	1.239967524	0.287793237	4.308536	1.64E-05	0.000205059	AP5B1
ENSG00000143013	11.50145217	1.300352929	0.301985001	4.306018263	1.66E-05	0.000206814	LMO4
ENSG00000095585	2.149194103	2.850472836	0.661973677	4.306021422	1.66E-05	0.000206814	BLNK
ENSG00000099817	21.87993361	-1.02785191	0.239007487	-4.300500879	1.70E-05	0.000211729	POLR2E
ENSG00000163935	1.481402005	3.521702493	0.820975121	4.289657994	1.79E-05	0.000221075	SFMBT1
ENSG00000138670	17.74838389	1.32949675	0.310163683	4.286435912	1.82E-05	0.000223987	RASGEF1B
ENSG00000153898	2.159165184	2.978564699	0.695205103	4.284440209	1.83E-05	0.000225414	MCOLN2
ENSG00000243649	1.690471038	3.537613879	0.825697123	4.284396519	1.83E-05	0.000225414	CFB
ENSG00000110047	10.54958018	-1.30920296	0.306644513	-4.269448515	1.96E-05	0.000240385	EHD1
ENSG00000198785	1.598963569	3.491664304	0.818248651	4.267241135	1.98E-05	0.000242434	GRIN3A
ENSG00000102921	10.01151944	1.38876151	0.326614961	4.251983756	2.12E-05	0.000258832	N4BP1
ENSG00000091436	2.40802573	-2.63411863	0.620600874	-4.244464907	2.19E-05	0.000266917	MLTK
ENSG00000232533	8.803190811	-1.312272374	0.309621879	-4.238306339	2.25E-05	0.000273961	AC093673.5
ENSG00000121064	16.47018653	1.080044561	0.254865084	4.237710968	2.26E-05	0.000274306	SCPEP1
ENSG00000106392	12.53461335	1.063006942	0.250966451	4.235653566	2.28E-05	0.000276445	C1GALT1
ENSG00000139597	10.45384137	1.074997238	0.254006531	4.232163775	2.31E-05	0.000279992	N4BP2L1
ENSG00000127311	2.525859514	2.535019841	0.599885814	4.225837287	2.38E-05	0.000287577	HELB
ENSG00000169252	2.858276557	2.311453083	0.547023029	4.225513298	2.38E-05	0.000287593	ADRB2
ENSG00000132661	7.312840306	-1.379998389	0.326995524	-4.220236324	2.44E-05	0.000293596	NXT1
ENSG00000135617	2.692840739	-2.321738729	0.550990833	-4.213752007	2.51E-05	0.000301742	PRADC1
ENSG00000108528	11.84951734	-1.217640463	0.289083543	-4.212071184	2.53E-05	0.000303578	SLC25A11
ENSG00000153071	3.017842908	-3.006469958	0.714189624	-4.209624246	2.56E-05	0.000306463	DAB2
ENSG00000136492	1.338325827	3.780371972	0.898599201	4.2069612	2.59E-05	0.00030967	BRIP1
ENSG00000169439	4.342816878	-2.968490548	0.705889829	-4.205317072	2.61E-05	0.000311503	SDC2
ENSG00000103313	3.944362411	2.050706873	0.487903203	4.203101884	2.63E-05	0.000314138	MEFV
ENSG00000175938	6.546134339	-1.528414566	0.36410706	-4.197706483	2.70E-05	0.000320836	ORAI3
ENSG00000146376	6.837214875	-1.965146396	0.468381149	-4.195613768	2.72E-05	0.000323372	ARHGAP18
ENSG00000177971	10.42904995	-1.101456058	0.262845832	-4.190502274	2.78E-05	0.000330294	IMP3
ENSG00000188921	10.47286644	1.193404064	0.28514978	4.18518318	2.85E-05	0.000337207	PTPLAD2
ENSG00000123737	9.753475094	1.755860396	0.419619399	4.184411878	2.86E-05	0.000337895	EXOSC9
ENSG00000187796	1.742850924	-3.478845695	0.832748892	-4.177544669	2.95E-05	0.000346795	CARD9
ENSG00000077238	4.939560276	-1.988618953	0.476056855	-4.177271962	2.95E-05	0.000346795	IL4R
ENSG00000100345	8.538939454	-1.265609381	0.304372317	-4.158096217	3.21E-05	0.000376208	MYH9
ENSG00000078401	20.79548896	2.283042172	0.550238651	4.149185388	3.34E-05	0.000390629	EDN1
ENSG00000185361	5.104095479	-1.955239418	0.472053114	-4.141990294	3.44E-05	0.000400404	TNFAIP8L1
ENSG00000145833	10.46816186	-1.184183999	0.285933405	-4.141467835	3.45E-05	0.000400783	DDX46
ENSG00000100055	8.067994303	-1.780817783	0.431380844	-4.128180022	3.66E-05	0.000422966	CYTH4
ENSG00000152749	1.865084792	2.912560356	0.706594572	4.121968198	3.76E-05	0.000433388	GPR180
ENSG00000244509	7.263891131	1.401985236	0.340857234	4.113115686	3.90E-05	0.000448574	APOBEC3C
ENSG00000117318	16.35156578	-1.467615416	0.357366371	-4.106753002	4.01E-05	0.000460499	ID3
ENSG00000124126	2.184477727	-2.565952612	0.626654123	-4.094687191	4.23E-05	0.000483241	PREX1
ENSG00000134108	10.75738465	1.354501095	0.331540573	4.085476126	4.40E-05	0.000500196	ARL8B
ENSG00000068903	9.842091228	-1.44676034	0.354081268	-4.085955599	4.39E-05	0.000500196	SIRT2
ENSG00000131389	13.8034056	1.066077677	0.262028168	4.068561344	4.73E-05	0.000536526	SLC6A6
ENSG00000158473	1.855743197	3.249920075	0.80095422	4.057560335	4.96E-05	0.000560968	CD1D
ENSG00000147894	11.31824152	1.096868491	0.271285472	4.043226056	5.27E-05	0.000593329	C9orf72
ENSG00000166900	6.507489276	1.422508966	0.352091719	4.040165928	5.34E-05	0.00060035	STX3
ENSG00000107771	11.03362936	1.135989627	0.281566475	4.034534395	5.47E-05	0.00061335	CCSER2
ENSG00000187210	3.731283535	1.90490039	0.472674956	4.03004298	5.58E-05	0.000623586	GCNT1
ENSG00000230055	7.175359646	-1.285186758	0.319768417	-4.019117244	5.84E-05	0.000650715	CISD3
ENSG00000184743	4.9690795	1.511103152	0.377190128	4.006210767	6.17E-05	0.000685545	ATL3
ENSG00000126458	6.459676318	-1.447461651	0.36192826	-3.999305419	6.35E-05	0.000704958	RRAS
ENSG00000106560	19.85649415	1.289488746	0.323336255	3.988073483	6.66E-05	0.000737297	GIMAP2
ENSG00000063046	7.840830268	-1.345972318	0.337731662	-3.985330574	6.74E-05	0.000743978	EIF4B
ENSG00000126883	16.29333741	-1.219873797	0.306500411	-3.980007053	6.89E-05	0.000759875	NUP214
ENSG00000143353	8.226681877	-1.145487473	0.288032387	-3.976939839	6.98E-05	0.000767798	LYPLAL1
ENSG00000023445	56.64798638	1.036978985	0.260732763	3.977171771	6.97E-05	0.000767798	BIRC3
ENSG00000121060	9.168377027	1.304762803	0.328139995	3.976238265	7.00E-05	0.000769096	TRIM25
ENSG00000122557	12.17522311	1.053960373	0.265155581	3.974875314	7.04E-05	0.00077157	HERPUD2
ENSG00000101986	3.478250899	2.155307145	0.542222574	3.974949126	7.04E-05	0.00077157	ABCD1
ENSG00000197982	18.45676872	-1.171472023	0.294777495	-3.974089082	7.06E-05	0.000773151	C1orf122
ENSG00000251230	20.12902657	1.819819533	0.458176446	3.971874917	7.13E-05	0.000779397	RP11-701P16.5
ENSG00000172725	11.55625391	-1.112945825	0.280555649	-3.966934298	7.28E-05	0.000791756	CORO1B
ENSG00000137210	14.49291984	-1.026810214	0.259546009	-3.956178009	7.62E-05	0.000824142	TMEM14B
ENSG00000112699	2.724521001	2.3625944	0.598005807	3.950788393	7.79E-05	0.000837771	GMDS
ENSG00000136874	4.318095619	1.795951187	0.454582053	3.950774512	7.79E-05	0.000837771	STX17
ENSG00000109861	292.2612524	2.024990126	0.512547738	3.950832234	7.79E-05	0.000837771	CTSC
ENSG00000135929	2.613971622	-2.562466134	0.649599839	-3.944684068	7.99E-05	0.000858293	CYP27A1
ENSG00000136869	5.383447643	1.549193612	0.393396495	3.93799546	8.22E-05	0.000880399	TLR4
ENSG00000076067	2.300277321	2.424437347	0.617040212	3.929139949	8.53E-05	0.000911216	RBMS2
ENSG00000035720	1.634980625	3.001705298	0.764062935	3.928610014	8.54E-05	0.000911498	STAP1
ENSG00000182197	2.130556514	2.624521454	0.668076098	3.928476805	8.55E-05	0.000911498	EXT1
ENSG00000142512	7.002196315	-1.45388717	0.370531496	-3.923788362	8.72E-05	0.000928295	SIGLEC10
ENSG00000150093	10.1424156	-1.130270905	0.288530348	-3.917338027	8.95E-05	0.000949999	ITGB1
ENSG00000170515	9.86510528	-1.188864921	0.303525532	-3.916853099	8.97E-05	0.000950755	PA2G4
ENSG00000139618	1.944478382	2.476010934	0.63253025	3.914454579	9.06E-05	0.000957927	BRCA2
ENSG00000111300	3.718597473	1.887728739	0.482371215	3.913435712	9.10E-05	0.000960815	NAA25
ENSG00000177575	2.31296243	2.611313722	0.669309366	3.901504825	9.56E-05	0.001006889	CD163
ENSG00000063854	10.35568699	-1.202431395	0.308217859	-3.901238557	9.57E-05	0.001006889	HAGH
ENSG00000032444	4.882071563	-1.691500986	0.434763884	-3.890619824	1.00E-04	0.001049458	PNPLA6
ENSG00000162714	1.379549274	3.227604854	0.830616157	3.885795896	0.000101995	0.001065392	ZNF496
ENSG00000145016	3.632419952	1.855330009	0.477533785	3.885232976	0.000102232	0.001066586	KIAA0226
ENSG00000223960	1.252762406	3.279277476	0.847612431	3.868840707	0.000109354	0.00113817	AC009948.5
ENSG00000155463	5.948756422	-1.529901545	0.395579372	-3.867495761	0.000109959	0.001143099	OXA1L
ENSG00000137101	2.061132529	2.822895433	0.730507246	3.864294911	0.000111411	0.001156813	CD72
ENSG00000159314	7.246108009	1.201561726	0.312044068	3.850615502	0.000117821	0.001220472	ARHGAP27
ENSG00000119335	7.701702987	-1.173657889	0.305188171	-3.845686037	0.000120216	0.001243797	SET
ENSG00000163453	5.311310958	1.460649164	0.380257227	3.841213417	0.000122428	0.001263685	IGFBP7
ENSG00000166278	3.936814385	2.148053229	0.559728886	3.837667273	0.000124209	0.001277533	C2
ENSG00000164305	8.226071213	1.155106215	0.301094634	3.836356027	0.000124873	0.001282857	CASP3
ENSG00000025293	3.909163048	-1.859565416	0.485382813	-3.831131561	0.000127555	0.001307329	PHF20
ENSG00000184678	5.772669963	1.359207763	0.354822081	3.830674115	0.000127793	0.001308225	HIST2H2BE
ENSG00000196187	2.108540064	2.886882538	0.753890075	3.829314953	0.0001285	0.00131239	TMEM63A
ENSG00000115539	8.826483843	-1.363711789	0.356378192	-3.826585968	0.000129933	0.001320927	PDCL3
ENSG00000169871	5.09302942	1.429538278	0.373582338	3.826568153	0.000129942	0.001320927	TRIM56
ENSG00000101290	9.013467277	1.113749407	0.291195875	3.82474307	0.000130909	0.001327656	CDS2
ENSG00000142657	12.68879066	-1.155027311	0.30215358	-3.822649769	0.000132025	0.001337426	PGD
ENSG00000113494	1.739177678	2.931869797	0.768562806	3.814743276	0.000136325	0.001379377	PRLR
ENSG00000155629	8.884274687	1.124440077	0.295384857	3.806695066	0.000140836	0.001420085	PIK3AP1
ENSG00000145287	225.8283698	1.154427662	0.303474641	3.804033375	0.000142359	0.001433782	PLAC8
ENSG00000223799	10.8312037	-1.279011731	0.336388916	-3.802181553	0.000143428	0.001442878	IL10RB-AS1
ENSG00000099800	8.1186305	-1.501018838	0.395708775	-3.793241222	0.000148694	0.001492258	TIMM13
ENSG00000184979	1.738112972	2.925192744	0.771212027	3.792981234	0.000148849	0.001492258	USP18
ENSG00000078596	7.860901416	-1.218178806	0.321368659	-3.79059617	0.000150286	0.001504932	ITM2A
ENSG00000241163	9.091832228	-1.137627611	0.300404622	-3.786984375	0.000152487	0.001525217	LINC00877
ENSG00000145545	6.276996302	1.373185311	0.362807986	3.784881708	0.000153782	0.001536408	SRD5A1
ENSG00000127824	6.057046585	-1.311010792	0.34675854	-3.780759921	0.00015635	0.001560284	TUBA4A
ENSG00000116898	7.307752526	-1.259197274	0.333144619	-3.77973169	0.000156997	0.001564951	MRPS15
ENSG00000233975	1.037029724	3.478140273	0.92053415	3.778393526	0.000157843	0.001569794	RP11-288L9.1
ENSG00000143466	3.598383623	1.814814919	0.480558817	3.77646784	0.000159068	0.001580173	IKBKE
ENSG00000173559	9.730094697	1.297789473	0.343686677	3.776083161	0.000159314	0.001580814	NABP1
ENSG00000156110	4.924690004	-1.500776899	0.397603152	-3.774559862	0.00016029	0.001585094	ADK
ENSG00000198133	2.663649737	2.328915974	0.617481618	3.771636118	0.000162181	0.00160197	TMEM229B
ENSG00000257433	3.072287213	1.817484251	0.483480798	3.759165326	0.000170481	0.001676366	RP1-197B17.3
ENSG00000117906	4.596163297	-1.565112756	0.416399482	-3.758680844	0.000170812	0.001677723	RCN2
ENSG00000130748	9.533542243	-1.11312927	0.297146876	-3.74605746	0.000179635	0.00175648	TMEM160
ENSG00000170525	14.00681966	1.013286434	0.270556793	3.745189398	0.000180258	0.001760591	PFKFB3
ENSG00000123131	13.04646223	1.059542023	0.282984299	3.74417248	0.000180989	0.001765759	PRDX4
ENSG00000113845	9.861435367	-1.166072556	0.311584103	-3.74240067	0.000182271	0.001776273	TIMMDC1
ENSG00000151466	5.659076167	1.50460235	0.403245946	3.731227466	0.000190549	0.001850745	SCLT1
ENSG00000169902	2.501670407	-2.562964861	0.687230559	-3.729410497	0.000191928	0.001861889	TPST1
ENSG00000175294	1.868916636	-2.572327789	0.689788478	-3.729154473	0.000192123	0.001861889	CATSPER1
ENSG00000137275	3.288451429	1.731736239	0.464980375	3.724321138	0.000195842	0.001895815	RIPK1
ENSG00000184293	1.063645958	3.153803817	0.848315632	3.717724509	0.000201025	0.001943839	CLECL1
ENSG00000223387	1.262218823	3.172287313	0.853960829	3.714792534	0.00020337	0.001964338	RP11-408H1.3
ENSG00000085063	11.22069868	1.261915028	0.340020111	3.711295272	0.000206201	0.001985087	CD59
ENSG00000112851	8.461058084	1.129498763	0.304381476	3.710799937	0.000206605	0.001986783	ERBB2IP
ENSG00000099785	7.323115058	-1.237004346	0.334910144	-3.693540996	0.000221153	0.002119665	2-Mar
ENSG00000141127	3.398552873	-1.70563557	0.462093858	-3.691102016	0.000223285	0.002137747	PRPSAP2
ENSG00000163328	4.343796943	1.632375936	0.444161374	3.675186613	0.000237676	0.00226806	GPR155
ENSG00000107551	3.194638787	1.857780777	0.506060427	3.671065111	0.000241542	0.00229491	RASSF4
ENSG00000136244	3.412820046	2.357320831	0.642797456	3.667284007	0.00024514	0.002326567	IL6
ENSG00000141447	1.184645873	3.090607242	0.843287816	3.664949479	0.000247387	0.002342794	OSBPL1A
ENSG00000272669	1.067616973	3.382982543	0.92461162	3.658814654	0.000253385	0.002396984	RP3-508I15.21
ENSG00000119508	7.649928826	1.712088571	0.468353965	3.655544097	0.000256637	0.002422499	NR4A3
ENSG00000215845	8.209305024	-1.097363632	0.300685182	-3.64954344	0.000262707	0.002474437	TSTD1
ENSG00000107949	4.735654729	-1.547438314	0.424447835	-3.645767953	0.000266594	0.002502946	BCCIP
ENSG00000122547	2.689977895	-2.030939801	0.558116454	-3.638917625	0.000273786	0.002567704	EEPD1
ENSG00000166801	5.419349514	1.341993124	0.369523414	3.631686311	0.000281575	0.002632261	FAM111A
ENSG00000168393	3.360753061	-1.697234051	0.468262452	-3.624535861	0.000289481	0.002700376	DTYMK
ENSG00000137200	2.589292069	2.084280124	0.577859084	3.606900338	0.000309877	0.002875259	CMTR1
ENSG00000163412	2.535505775	1.864623885	0.517762443	3.601311585	0.000316616	0.002934669	EIF4E3
ENSG00000102054	10.2027413	-1.10792442	0.307938739	-3.597872825	0.00032083	0.002969568	RBBP7
ENSG00000159131	5.579136985	1.408558872	0.391518108	3.597685125	0.000321062	0.002969568	GART
ENSG00000157693	2.699442847	2.216904069	0.616298993	3.597124278	0.000321755	0.002972823	C9orf91
ENSG00000185722	4.112861458	1.594951184	0.443775574	3.594049057	0.000325578	0.003004969	ANKFY1
ENSG00000025796	6.25162321	-1.226864903	0.341850751	-3.588890473	0.000332088	0.003052133	SEC63
ENSG00000138688	4.645747246	1.536592164	0.428481281	3.586136039	0.000335614	0.003081289	KIAA1109
ENSG00000152147	3.614726238	-1.597544562	0.445689093	-3.58443719	0.000337806	0.003097066	GEMIN6
ENSG00000168329	1.487388016	-2.635001469	0.735492441	-3.582635693	0.000340145	0.003106537	CX3CR1
ENSG00000163734	40.20684165	-1.630767549	0.455309132	-3.581671076	0.000341403	0.003114771	CXCL3
ENSG00000134285	5.824427828	1.619508393	0.452413416	3.579709032	0.000343977	0.003134971	FKBP11
ENSG00000146409	1.261201047	2.828102002	0.79099472	3.575374058	0.000349728	0.003180733	SLC18B1
ENSG00000173200	1.585199274	2.837190768	0.79530515	3.567424113	0.000360508	0.003275363	PARP15
ENSG00000175315	1.035337465	-3.325279707	0.933032087	-3.56395	0.000365316	0.00331559	CST6
ENSG00000139370	2.664585724	1.916767092	0.53797475	3.562931331	0.000366737	0.003325028	SLC15A4
ENSG00000134061	2.101792714	-2.125644362	0.596992926	-3.560585511	0.000370029	0.003340985	CD180
ENSG00000180644	4.901123215	1.650436417	0.463487468	3.560908396	0.000369574	0.003340985	PRF1
ENSG00000214253	11.17519757	-1.100652211	0.309464488	-3.556634943	0.000375636	0.003388101	FIS1
ENSG00000134256	2.2300703	-2.184316862	0.614320227	-3.555664891	0.000377024	0.003397114	CD101
ENSG00000093144	7.076610162	-1.13560511	0.319621396	-3.552969621	0.000380908	0.003428569	ECHDC1
ENSG00000128294	8.639099569	-1.049708318	0.296133068	-3.544718348	0.000393033	0.003526782	TPST2
ENSG00000248323	3.924434853	-1.610984702	0.455244992	-3.538720313	0.000402072	0.003600481	LUCAT1
ENSG00000117676	6.37338684	-1.158700895	0.32851843	-3.5270499	0.000420218	0.003739936	RPS6KA1
ENSG00000112941	1.908457313	2.367764288	0.671421033	3.526497045	0.000421096	0.003743933	PAPD7
ENSG00000171604	3.626528171	-1.837096955	0.521512479	-3.522632784	0.000427283	0.003791212	CXXC5
ENSG00000244165	1.275962661	-3.030302119	0.860952107	-3.519710441	0.000432018	0.003829332	P2RY11
ENSG00000233901	2.201474725	-2.313380112	0.657560561	-3.518124792	0.000434608	0.003848376	RP11-65J3.1
ENSG00000159399	4.724490775	1.460878765	0.415585649	3.515229098	0.000439375	0.00388664	HK2
ENSG00000066044	9.523615008	-1.103380795	0.314318996	-3.510385333	0.000447458	0.003946134	ELAVL1
ENSG00000165949	242.19474	3.000471974	0.854881143	3.509811861	0.000448424	0.00395066	IFI27
ENSG00000136960	1.439792285	2.766472476	0.789414558	3.504460929	0.000457533	0.004014688	ENPP2
ENSG00000184207	3.123114235	-1.653652365	0.471984156	-3.503618384	0.000458983	0.004023363	PGP
ENSG00000142599	3.167778921	1.760764985	0.50290491	3.501188696	0.000463188	0.004056148	RERE
ENSG00000075234	2.265133359	2.262582289	0.646612835	3.499129876	0.000466779	0.004077536	TTC38
ENSG00000124702	6.427698766	-1.243630922	0.355524453	-3.49801796	0.00046873	0.004088259	KLHDC3
ENSG00000111911	4.85064571	1.345510585	0.384737046	3.497221284	0.000470132	0.004092095	HINT3
ENSG00000198682	4.251816298	-1.712850231	0.48985725	-3.496631376	0.000471172	0.004093193	PAPSS2
ENSG00000133246	1.869327682	-2.460016041	0.704468613	-3.492016531	0.000479389	0.004152162	PRAM1
ENSG00000145979	4.624453277	-1.495328009	0.428464214	-3.489971762	0.000483072	0.004171634	TBC1D7
ENSG00000169189	9.207407076	-1.135531128	0.326585719	-3.476977292	0.000507101	0.004370487	NSMCE1
ENSG00000152242	3.968668094	1.497968454	0.433148592	3.458324654	0.000543546	0.004661561	C18orf25
ENSG00000141429	3.856871185	-1.618293155	0.46811162	-3.457066831	0.000546089	0.0046696	GALNT1
ENSG00000117280	9.150814775	1.362371812	0.394126231	3.456689015	0.000546856	0.004671571	RAB7L1
ENSG00000026950	3.750735658	1.550070683	0.449954668	3.444948558	0.000571168	0.004850758	BTN3A1
ENSG00000115828	8.844942846	-1.260860259	0.366051435	-3.444489324	0.000572139	0.004854279	QPCT
ENSG00000131370	5.500691868	-1.482794156	0.430576015	-3.443745365	0.000573716	0.004862924	SH3BP5
ENSG00000182179	3.489301097	1.724196127	0.501319809	3.439313779	0.000583191	0.004938438	UBA7
ENSG00000115233	7.243823726	-1.201750416	0.349457224	-3.438905631	0.000584071	0.004941092	PSMD14
ENSG00000177189	2.15736996	-2.008314801	0.584451188	-3.436240431	0.000589847	0.004980298	RPS6KA3
ENSG00000108179	29.95856343	-1.022516577	0.297947879	-3.431863919	0.000599448	0.005051582	PPIF
ENSG00000100099	1.659446107	-2.417938157	0.706327883	-3.423251746	0.000618767	0.005184332	HPS4
ENSG00000254887	1.942690716	-2.062699142	0.6033319	-3.418846479	0.000628872	0.005263936	CTC-378H22.1
ENSG00000162433	1.171080887	2.984851677	0.87330594	3.417876303	0.000631118	0.005272615	AK4
ENSG00000140859	1.534659282	-2.418953731	0.707841464	-3.417366535	0.000632301	0.005277443	KIFC3
ENSG00000197226	2.268962506	-1.910953541	0.559487281	-3.41554421	0.000636547	0.005302734	TBC1D9B
ENSG00000141682	15.68524846	1.054875909	0.30893032	3.414607892	0.000638739	0.005315917	PMAIP1
ENSG00000170866	54.38878313	1.019817596	0.298710043	3.414072005	0.000639997	0.005321306	LILRA3
ENSG00000115750	5.49012943	1.294450763	0.380322697	3.403559067	0.00066514	0.005514595	TAF1B
ENSG00000255355	1.048102874	2.940888621	0.865066189	3.399611103	0.000674818	0.00557431	AP000640.2
ENSG00000149541	4.498217206	-1.415925615	0.416500402	-3.399578027	0.000674899	0.00557431	B3GAT3
ENSG00000108582	2.20531793	-1.941588783	0.571172924	-3.399301157	0.000675583	0.005574677	CPD
ENSG00000101577	5.040081193	1.243800389	0.366932797	3.389722583	0.000699634	0.005762235	LPIN2
ENSG00000175567	32.63228152	-1.026725621	0.303915857	-3.378321982	0.000729296	0.005995215	UCP2
ENSG00000141505	9.066671511	-1.566211618	0.464664156	-3.37063145	0.000749961	0.006147708	ASGR1
ENSG00000108846	1.226311846	-2.65160594	0.786860638	-3.369854599	0.000752079	0.006159276	ABCC3
ENSG00000106034	2.245902533	1.960637401	0.581936356	3.369161218	0.000753973	0.006169	CPED1
ENSG00000158716	6.456213765	-1.108336655	0.329357776	-3.365144942	0.000765035	0.006253638	DUSP23
ENSG00000204138	2.239376336	1.90097723	0.565361556	3.362409791	0.000772654	0.006304102	PHACTR4
ENSG00000151500	7.01487394	-1.145805209	0.341256766	-3.357604373	0.000786211	0.006408718	THYN1
ENSG00000106537	1.681531175	2.700158557	0.805074057	3.353925684	0.000796738	0.006470391	TSPAN13
ENSG00000010278	27.28973567	-2.170363741	0.647092849	-3.354022137	0.00079646	0.006470391	CD9
ENSG00000116017	3.069604829	-1.718761135	0.512462833	-3.353923495	0.000796744	0.006470391	ARID3A
ENSG00000184988	8.68884019	1.097423955	0.327442578	3.351500474	0.000803749	0.006515148	TMEM106A
ENSG00000205138	2.151603384	-1.900195082	0.567118585	-3.350613313	0.000806328	0.006529985	SDHAF1
ENSG00000131373	2.209770054	-2.363148107	0.705517555	-3.349524174	0.000809505	0.006549631	HACL1
ENSG00000128335	9.299841286	1.318347991	0.39368087	3.348773311	0.000811702	0.006561319	APOL2
ENSG00000104081	4.557974565	-1.415061166	0.422824752	-3.346684787	0.000817842	0.006598717	BMF
ENSG00000132170	1.865981614	-2.531359036	0.756448138	-3.346374866	0.000818756	0.006599993	PPARG
ENSG00000105518	6.885849969	-1.14103238	0.341792751	-3.338375012	0.000842699	0.006761751	TMEM205
ENSG00000164327	4.906621736	1.380364509	0.415344514	3.323420589	0.000889207	0.007095761	RICTOR
ENSG00000085511	2.471129587	-1.797442712	0.540923444	-3.322915162	0.00089082	0.007102132	MAP3K4
ENSG00000132676	8.605265124	-1.02893263	0.310074856	-3.318336236	0.000905554	0.00720371	DAP3
ENSG00000157500	8.695032926	1.097726506	0.330818595	3.318212827	0.000905954	0.00720371	APPL1
ENSG00000105829	7.085082465	1.18627291	0.357933069	3.314231104	0.000918955	0.007299752	BET1
ENSG00000091106	3.846900604	-1.942027677	0.58612337	-3.313342852	0.000921879	0.007316313	NLRC4
ENSG00000090863	4.712206659	-1.234467271	0.372682469	-3.312383525	0.000925046	0.007334777	GLG1
ENSG00000105726	2.354206598	1.908713595	0.576909349	3.308515626	0.00093792	0.007430094	ATP13A1
ENSG00000037241	7.769107142	-1.016788336	0.307865402	-3.302704135	0.000957574	0.007578908	RPL26L1
ENSG00000153207	1.397324024	-2.58525312	0.783662064	-3.298938712	0.000970511	0.007667388	AHCTF1
ENSG00000120675	28.88604055	1.116006268	0.338281809	3.299043097	0.00097015	0.007667388	DNAJC15
ENSG00000146223	7.052319647	-1.043436001	0.316750515	-3.29418881	0.000987062	0.007769993	RPL7L1
ENSG00000188811	5.180574615	2.030711208	0.616556664	3.293632727	0.000989016	0.007778359	NHLRC3
ENSG00000071575	1.020753704	2.836722227	0.861545078	3.292598726	0.00099266	0.007799986	TRIB2
ENSG00000166272	5.02236217	-1.217304256	0.369756398	-3.292179021	0.000994143	0.007804605	WBP1L
ENSG00000198832	4.488190011	-1.444206511	0.438759212	-3.291569663	0.000996299	0.007814499	SELM
ENSG00000081041	22.26936879	-1.177004686	0.35901194	-3.27845555	0.001043768	0.00812981	CXCL2
ENSG00000137726	1.484927327	2.470308442	0.753509323	3.278404616	0.001043956	0.00812981	FXYD6
ENSG00000158373	6.166340274	1.217314466	0.372186641	3.270709729	0.00107278	0.00833938	HIST1H2BD
ENSG00000247271	3.535886528	-1.518303622	0.465264263	-3.263314516	0.001101172	0.008537267	ZBED5-AS1
ENSG00000052795	3.989454084	1.559355249	0.478058195	3.261852351	0.001106868	0.008566194	FNIP2
ENSG00000163344	7.277158822	-1.069269739	0.32814223	-3.258555716	0.001119809	0.008643339	PMVK
ENSG00000061918	2.91075081	1.585283975	0.486495314	3.258580153	0.001119712	0.008643339	GUCY1B3
ENSG00000113070	2.492128431	-2.009945346	0.616939319	-3.257930371	0.001122279	0.008654749	HBEGF
ENSG00000166889	5.108806815	1.384096622	0.425209778	3.255091238	0.001133559	0.008719702	PATL1
ENSG00000213977	8.306122724	-1.368050504	0.420284817	-3.255055732	0.001133701	0.008719702	TAX1BP3
ENSG00000074071	7.98558546	-1.071528985	0.329328395	-3.253679315	0.001139208	0.008754337	MRPS34
ENSG00000103479	4.113623102	-1.412479154	0.435597602	-3.242623803	0.001184345	0.009069232	RBL2
ENSG00000100079	7.859734003	2.328542701	0.71847129	3.240968338	0.001191244	0.009110748	LGALS2
ENSG00000119408	4.9430393	-1.808193246	0.558534874	-3.237386476	0.001206299	0.009205024	NEK6
ENSG00000173473	3.477525719	-1.391788118	0.430724366	-3.23127324	0.001232401	0.009363239	SMARCC1
ENSG00000205726	1.559318902	2.184775342	0.676416934	3.229924079	0.001238231	0.009391174	ITSN1
ENSG00000107937	5.36393836	-1.20852249	0.374312335	-3.228647243	0.001243772	0.009416823	GTPBP4
ENSG00000008513	6.08195344	-1.273798343	0.396078362	-3.216026081	0.00129979	0.009815385	ST3GAL1
ENSG00000134597	6.317235822	-1.125007747	0.350035694	-3.213980081	0.001309088	0.009877043	RBMX2
ENSG00000178234	2.833415639	-1.68031428	0.525718094	-3.196226836	0.001392376	0.01046021	GALNT11
ENSG00000073737	6.831027959	1.018443585	0.318830272	3.194312697	0.001401642	0.01051553	DHRS9
ENSG00000111859	2.746042318	-1.604220052	0.502995916	-3.189330173	0.001426029	0.010667088	NEDD9
ENSG00000224032	7.784358462	-1.310370989	0.411429701	-3.184920744	0.001447937	0.010821682	EPB41L4A-AS1
