	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	featureData.symbol
ENSG00000272563	1.832563141	4.670212783	1.00309094	4.655821917	3.23E-06	2.55E-05	RP11-480C16.1
ENSG00000168818	12.02812613	1.513470085	0.326290238	4.638416691	3.51E-06	2.76E-05	STX18
ENSG00000116157	7.417154897	-1.941530852	0.419347307	-4.629887488	3.66E-06	2.87E-05	GPX7
ENSG00000116962	2.817568795	2.925909249	0.632065414	4.629124116	3.67E-06	2.87E-05	NID1
ENSG00000205339	7.232920191	-1.677328784	0.362726496	-4.624224598	3.76E-06	2.94E-05	IPO7
ENSG00000162493	4.045650167	-4.015062149	0.869221973	-4.619144791	3.85E-06	3.01E-05	PDPN
ENSG00000238113	3.267453081	2.562584399	0.554950736	4.617679076	3.88E-06	3.03E-05	RP11-262H14.1
ENSG00000136231	2.480006384	3.468311859	0.752061614	4.611738979	3.99E-06	3.11E-05	IGF2BP3
ENSG00000117906	10.1384132	-1.344511687	0.291660343	-4.609854301	4.03E-06	3.14E-05	RCN2
ENSG00000170222	8.97816199	1.465870773	0.318346449	4.604639935	4.13E-06	3.22E-05	ADPRM
ENSG00000137869	1.9303809	4.668181963	1.014011638	4.60367691	4.15E-06	3.23E-05	CYP19A1
ENSG00000100055	12.77098172	-1.111993627	0.241786952	-4.599063827	4.24E-06	3.30E-05	CYTH4
ENSG00000163513	10.22147901	-1.433636988	0.312087203	-4.593706421	4.35E-06	3.38E-05	TGFBR2
ENSG00000135378	12.31237915	1.588903068	0.346061543	4.59138873	4.40E-06	3.41E-05	PRRG4
ENSG00000134684	7.034615492	-1.596552205	0.348022268	-4.587500144	4.49E-06	3.47E-05	YARS
ENSG00000133985	2.70505624	2.846867304	0.620752705	4.586153685	4.51E-06	3.49E-05	TTC9
ENSG00000253276	7.112650683	1.576471251	0.343925435	4.583758834	4.57E-06	3.53E-05	CCDC71L
ENSG00000117360	13.08751701	1.19246644	0.26019653	4.582945209	4.58E-06	3.54E-05	PRPF3
ENSG00000173083	422.6016836	1.600723659	0.349397549	4.581382052	4.62E-06	3.56E-05	HPSE
ENSG00000127220	2.970057055	-2.924209036	0.640241986	-4.567349691	4.94E-06	3.80E-05	ABHD8
ENSG00000004809	3.285336144	3.1318219	0.686446447	4.562368866	5.06E-06	3.89E-05	SLC22A16
ENSG00000172301	9.782755061	-1.350258484	0.296493961	-4.55408427	5.26E-06	4.04E-05	COPRS
ENSG00000237765	14.92213732	-1.260385889	0.276944313	-4.551044487	5.34E-06	4.09E-05	FAM200B
ENSG00000064763	3.009466672	2.711395924	0.596302456	4.547014518	5.44E-06	4.17E-05	FAR2
ENSG00000101577	19.56859332	1.044436357	0.231085306	4.519700433	6.19E-06	4.71E-05	LPIN2
ENSG00000107443	3.238643653	2.322731578	0.514467261	4.514828742	6.34E-06	4.82E-05	CCNJ
ENSG00000204616	2.249541674	4.083516006	0.904710202	4.513617727	6.37E-06	4.84E-05	TRIM31
ENSG00000131116	14.98932047	-1.23929621	0.274589539	-4.513268106	6.38E-06	4.84E-05	ZNF428
ENSG00000102882	4.451809398	-1.977178252	0.438225867	-4.511778975	6.43E-06	4.87E-05	MAPK3
ENSG00000153443	12.84550749	-1.246670741	0.276807344	-4.503748793	6.68E-06	5.06E-05	UBALD1
ENSG00000158825	10.97927018	-1.195055161	0.265372105	-4.503318693	6.69E-06	5.06E-05	CDA
ENSG00000165457	4.79950362	1.949311429	0.433044427	4.501412109	6.75E-06	5.10E-05	FOLR2
ENSG00000204217	11.72535637	1.368263457	0.304003929	4.50080846	6.77E-06	5.11E-05	BMPR2
ENSG00000181577	5.472405908	-2.707798387	0.602888472	-4.491375294	7.08E-06	5.33E-05	C6orf223
ENSG00000114166	4.089444676	2.126930749	0.473728519	4.489767169	7.13E-06	5.36E-05	KAT2B
ENSG00000163734	489.6678482	-1.331676995	0.296856091	-4.485934555	7.26E-06	5.45E-05	CXCL3
ENSG00000119408	22.44280232	-1.7133462	0.381943874	-4.48585857	7.26E-06	5.45E-05	NEK6
ENSG00000063438	6.466544554	-1.7852329	0.398203474	-4.483217794	7.35E-06	5.51E-05	AHRR
ENSG00000226822	4.573247658	2.09229979	0.466976137	4.48052828	7.45E-06	5.57E-05	RP11-356N1.2
ENSG00000182923	14.07478059	1.243699415	0.279040158	4.457062473	8.31E-06	6.20E-05	CEP63
ENSG00000132386	10.50231194	-1.614745273	0.363058311	-4.447619639	8.68E-06	6.45E-05	SERPINF1
ENSG00000168528	20.22061265	-1.504482805	0.338313881	-4.447002884	8.71E-06	6.47E-05	SERINC2
ENSG00000163249	9.798712558	1.364779422	0.307018666	4.445265292	8.78E-06	6.52E-05	CCNYL1
ENSG00000267416	5.157501832	-2.472196848	0.556179181	-4.444964742	8.79E-06	6.52E-05	CTD-2319I12.2
ENSG00000267321	9.078647685	-1.445209939	0.325148811	-4.444764646	8.80E-06	6.52E-05	RP11-1094M14.11
ENSG00000140386	7.89956581	1.46929883	0.330742059	4.442431165	8.89E-06	6.59E-05	SCAPER
ENSG00000175727	7.666353415	-1.487081092	0.334826379	-4.441349868	8.94E-06	6.62E-05	MLXIP
ENSG00000144579	12.61880044	-1.390492501	0.313551267	-4.434657571	9.22E-06	6.82E-05	CTDSP1
ENSG00000272686	5.826158414	1.785514158	0.402680737	4.434068962	9.25E-06	6.83E-05	RP11-390E23.6
ENSG00000159131	14.08636962	1.16858056	0.263883965	4.428387909	9.49E-06	7.01E-05	GART
ENSG00000203760	8.895990293	-1.393163445	0.314772593	-4.425936305	9.60E-06	7.09E-05	CENPW
ENSG00000170270	13.88258153	-1.352143185	0.305634435	-4.424053803	9.69E-06	7.14E-05	C14orf142
ENSG00000150337	19.62314143	1.455373201	0.329777644	4.413195466	1.02E-05	7.48E-05	FCGR1A
ENSG00000137692	13.46898931	-1.070239991	0.242555589	-4.412349332	1.02E-05	7.50E-05	DCUN1D5
ENSG00000104998	7.489108247	-1.741425606	0.394863067	-4.410201282	1.03E-05	7.57E-05	IL27RA
ENSG00000106299	9.325800665	1.423281206	0.322785599	4.409370219	1.04E-05	7.59E-05	WASL
ENSG00000079308	14.9365014	-1.140641228	0.258753652	-4.408213067	1.04E-05	7.63E-05	TNS1
ENSG00000181924	13.84548633	-1.070824798	0.2430391	-4.405977459	1.05E-05	7.70E-05	COA4
ENSG00000140750	11.27633375	1.235602777	0.280892086	4.398852218	1.09E-05	7.94E-05	ARHGAP17
ENSG00000259330	2.379280635	-3.92821204	0.893821745	-4.394849491	1.11E-05	8.08E-05	LINC00984
ENSG00000124216	3.046183657	-3.300815321	0.751084719	-4.394731031	1.11E-05	8.08E-05	SNAI1
ENSG00000123685	2.944350603	2.659314134	0.605231749	4.393877453	1.11E-05	8.10E-05	BATF3
ENSG00000104522	12.74384766	-1.080096668	0.246079245	-4.389222949	1.14E-05	8.27E-05	TSTA3
ENSG00000061918	2.248287186	3.173878148	0.723379854	4.38756779	1.15E-05	8.33E-05	GUCY1B3
ENSG00000173890	3.592823863	-2.514525144	0.573538205	-4.38423303	1.16E-05	8.46E-05	GPR160
ENSG00000171631	64.02478269	1.037455708	0.236762822	4.381835369	1.18E-05	8.54E-05	P2RY6
ENSG00000267121	12.42807122	-1.124325679	0.256715784	-4.379651531	1.19E-05	8.62E-05	CTD-2020K17.1
ENSG00000120675	99.07589774	1.242925694	0.283948242	4.377296667	1.20E-05	8.71E-05	DNAJC15
ENSG00000087077	23.75950708	1.037728603	0.237143779	4.375946972	1.21E-05	8.76E-05	TRIP6
ENSG00000215021	12.91421014	-1.054196502	0.241129161	-4.371916261	1.23E-05	8.91E-05	PHB2
ENSG00000151247	23.10369388	-1.04475078	0.239032655	-4.370744989	1.24E-05	8.95E-05	EIF4E
ENSG00000101460	13.98629018	-1.261471609	0.288617932	-4.370731926	1.24E-05	8.95E-05	MAP1LC3A
ENSG00000185477	2.99883415	-2.823130221	0.646450861	-4.367122687	1.26E-05	9.09E-05	GPRIN3
ENSG00000238057	12.6347939	1.105046292	0.253076892	4.366444856	1.26E-05	9.11E-05	ZEB2-AS1
ENSG00000121316	20.31226083	1.284847489	0.294569233	4.361784416	1.29E-05	9.29E-05	PLBD1
ENSG00000153786	10.27676204	-1.228807195	0.281851172	-4.359773235	1.30E-05	9.36E-05	ZDHHC7
ENSG00000182183	7.068886761	-1.825460301	0.419250854	-4.354100374	1.34E-05	9.60E-05	FAM159A
ENSG00000105281	7.418723652	-1.756541437	0.403471194	-4.353573346	1.34E-05	9.61E-05	SLC1A5
ENSG00000159348	9.609347639	-1.289991762	0.296622743	-4.348930726	1.37E-05	9.81E-05	CYB5R1
ENSG00000198417	3.252615592	2.221376806	0.512255723	4.336460686	1.45E-05	0.000103613	MT1F
ENSG00000130479	18.04555576	-1.248296183	0.287945808	-4.335177485	1.46E-05	0.000104157	MAP1S
ENSG00000112033	2.817341627	-3.166123332	0.7308095	-4.332351086	1.48E-05	0.000105441	PPARD
ENSG00000197696	30.86984892	-2.284877641	0.52755566	-4.331064597	1.48E-05	0.000105995	NMB
ENSG00000170852	10.89023909	1.135100794	0.262202976	4.329091949	1.50E-05	0.000106886	KBTBD2
ENSG00000185291	16.14438371	1.139107451	0.263196856	4.327967547	1.50E-05	0.000107369	IL3RA
ENSG00000134247	2.003329072	-3.923708314	0.909118785	-4.315946804	1.59E-05	0.000113113	PTGFRN
ENSG00000106537	2.992531254	2.643459925	0.614165466	4.304149405	1.68E-05	0.000118817	TSPAN13
ENSG00000162496	2.923585482	-2.742614935	0.637650402	-4.301126335	1.70E-05	0.000120379	DHRS3
ENSG00000140379	62.25958125	1.086331043	0.252634303	4.30001401	1.71E-05	0.000120913	BCL2A1
ENSG00000010610	9.407591584	1.319224911	0.306926239	4.29818225	1.72E-05	0.000121844	CD4
ENSG00000172292	4.31575299	1.788739755	0.416357799	4.296160077	1.74E-05	0.000122816	CERS6
ENSG00000130640	13.22443257	-1.131579617	0.263485101	-4.294662631	1.75E-05	0.000123502	TUBGCP2
ENSG00000185361	5.573978401	-1.771771078	0.412636885	-4.293777755	1.76E-05	0.000123849	TNFAIP8L1
ENSG00000171307	6.407365096	-1.514605639	0.352770603	-4.293457633	1.76E-05	0.000123955	ZDHHC16
ENSG00000130844	8.84522311	-1.317749306	0.307134981	-4.290456598	1.78E-05	0.000125569	ZNF331
ENSG00000176076	1.904441986	4.030463742	0.939741049	4.288908894	1.80E-05	0.000126372	KCNE1L
ENSG00000138459	10.80279637	1.23671344	0.288540288	4.286103153	1.82E-05	0.000127797	SLC35A5
ENSG00000173207	8.879652096	1.327336218	0.309879049	4.28340096	1.84E-05	0.00012924	CKS1B
ENSG00000120526	9.742814542	1.445185877	0.338217471	4.272948626	1.93E-05	0.000135056	NUDCD1
ENSG00000126522	8.521071335	-1.411488812	0.330363033	-4.272538602	1.93E-05	0.000135226	ASL
ENSG00000152503	6.550015523	1.600599456	0.374821181	4.270301508	1.95E-05	0.000136271	TRIM36
ENSG00000086062	12.61644193	1.303035001	0.305134077	4.270368661	1.95E-05	0.000136271	B4GALT1
ENSG00000180340	2.378098421	2.85924055	0.670678845	4.263203723	2.02E-05	0.000140368	FZD2
ENSG00000140403	11.62997466	1.195071182	0.280400519	4.262014869	2.03E-05	0.000141014	DNAJA4
ENSG00000119139	5.465869503	1.704373205	0.40046094	4.256028577	2.08E-05	0.000144673	TJP2
ENSG00000167699	14.26805314	-1.008541544	0.237016391	-4.255155259	2.09E-05	0.000145155	GLOD4
ENSG00000196754	7.470414666	-1.375673998	0.323353351	-4.254398452	2.10E-05	0.000145562	S100A2
ENSG00000257093	3.253973492	-2.792573603	0.657480034	-4.247389209	2.16E-05	0.000149756	KIAA1147
ENSG00000140368	3.192514659	-2.447278982	0.576743155	-4.243273563	2.20E-05	0.000152267	PSTPIP1
ENSG00000187583	3.473369853	2.028652	0.478188088	4.242372508	2.21E-05	0.000152792	PLEKHN1
ENSG00000185340	4.611564581	-1.903306786	0.449013734	-4.238860955	2.25E-05	0.000155112	GAS2L1
ENSG00000115232	10.11418964	1.093818245	0.258675943	4.228527145	2.35E-05	0.000162036	ITGA4
ENSG00000149798	48.49576778	1.062410928	0.251321589	4.22729671	2.37E-05	0.000162644	CDC42EP2
ENSG00000115947	7.835885328	1.308862639	0.309818238	4.22461456	2.39E-05	0.000164498	ORC4
ENSG00000158290	3.779468119	1.959680299	0.464068366	4.222826727	2.41E-05	0.000165714	CUL4B
ENSG00000166130	5.107133258	-1.776859735	0.420876154	-4.221811376	2.42E-05	0.000166272	IKBIP
ENSG00000065989	13.7440402	-1.282896016	0.303866081	-4.221912531	2.42E-05	0.000166272	PDE4A
ENSG00000137801	146.9717496	-1.579578283	0.374207577	-4.221128541	2.43E-05	0.000166681	THBS1
ENSG00000136068	5.884156846	-2.061331829	0.489443842	-4.211579862	2.54E-05	0.00017349	FLNB
ENSG00000006074	3.19548395	3.398400508	0.810237357	4.194327106	2.74E-05	0.00018649	CCL18
ENSG00000184293	1.984657931	2.965133349	0.70723278	4.19258472	2.76E-05	0.000187715	CLECL1
ENSG00000141298	10.41772967	-1.416840312	0.338051078	-4.191201871	2.77E-05	0.000188756	SSH2
ENSG00000172456	3.542711077	-2.197230208	0.526858066	-4.170440482	3.04E-05	0.000206219	FGGY
ENSG00000141540	2.257242869	3.21593948	0.771602514	4.16787066	3.07E-05	0.000208439	TTYH2
ENSG00000011638	5.565959556	1.530970186	0.367634181	4.164384777	3.12E-05	0.000211409	TMEM159
ENSG00000065526	14.19492188	-1.046461441	0.251810624	-4.155747784	3.24E-05	0.000219062	SPEN
ENSG00000105976	4.238550344	-1.984345377	0.477550618	-4.155256646	3.25E-05	0.00021941	MET
ENSG00000138448	9.42927624	-1.311844864	0.316405409	-4.146088618	3.38E-05	0.00022812	ITGAV
ENSG00000077458	4.873000663	1.674580481	0.404367256	4.141236599	3.45E-05	0.000232478	FAM76B
ENSG00000198682	2.699378434	-2.860412148	0.691815802	-4.134644134	3.56E-05	0.000238716	PAPSS2
ENSG00000146872	7.924126256	1.264220695	0.3057552	4.134747981	3.55E-05	0.000238716	TLK2
ENSG00000163444	12.65481892	-1.04225748	0.252294656	-4.131111996	3.61E-05	0.000242143	TMEM183A
ENSG00000039560	6.086599247	-1.89211579	0.458161586	-4.129800161	3.63E-05	0.000243393	RAI14
ENSG00000142687	6.830650392	1.909134742	0.462407217	4.128687169	3.65E-05	0.000244352	KIAA0319L
ENSG00000136960	1.397908201	3.781210458	0.915849291	4.128638297	3.65E-05	0.000244352	ENPP2
ENSG00000136830	11.21485583	-1.15753675	0.280380248	-4.12845327	3.65E-05	0.000244412	FAM129B
ENSG00000156234	2.214788756	3.947549243	0.956428588	4.127385245	3.67E-05	0.000245413	CXCL13
ENSG00000226328	7.517535115	1.706177309	0.413569083	4.125495307	3.70E-05	0.000247299	CTA-217C2.1
ENSG00000183087	3.019489568	2.244790624	0.544318782	4.124036682	3.72E-05	0.000248733	GAS6
ENSG00000166278	6.769225651	2.064557473	0.501541286	4.116425768	3.85E-05	0.000255945	C2
ENSG00000109099	16.81626247	-1.72459652	0.419271227	-4.113319516	3.90E-05	0.000259271	PMP22
ENSG00000184207	7.516533577	-1.462857045	0.355884511	-4.110482468	3.95E-05	0.000262332	PGP
ENSG00000196247	2.42490789	2.863987596	0.696898413	4.109619914	3.96E-05	0.000263168	ZNF107
ENSG00000103353	9.244561523	1.332484742	0.324839715	4.101976085	4.10E-05	0.000271301	UBFD1
ENSG00000100031	2.42017949	-2.645238642	0.645082009	-4.100623805	4.12E-05	0.000272705	GGT1
ENSG00000155313	5.052480982	1.612758772	0.393655923	4.096874142	4.19E-05	0.000277005	USP25
ENSG00000169689	16.13955113	-1.036043326	0.25295598	-4.095745535	4.21E-05	0.000278051	STRA13
ENSG00000111801	8.866900445	1.32278947	0.323313312	4.091354794	4.29E-05	0.000283057	BTN3A3
ENSG00000177666	10.29000941	-1.314765394	0.321432093	-4.09033641	4.31E-05	0.000283834	PNPLA2
ENSG00000101665	6.091234368	-1.709930736	0.418038548	-4.090366173	4.31E-05	0.000283834	SMAD7
ENSG00000136840	3.973004333	-2.293767322	0.5608003	-4.09016779	4.31E-05	0.000283885	ST6GALNAC4
ENSG00000171051	109.8058184	-1.109228935	0.271367903	-4.087546545	4.36E-05	0.000286638	FPR1
ENSG00000133136	7.81529808	1.38465348	0.33894117	4.085232485	4.40E-05	0.000289351	GNG5P2
ENSG00000138613	15.17365647	-1.045119057	0.255877143	-4.084456495	4.42E-05	0.000290001	APH1B
ENSG00000105618	12.48678921	-1.041096796	0.254887345	-4.084537023	4.42E-05	0.000290001	PRPF31
ENSG00000169180	7.697432532	1.199686446	0.293896984	4.081996446	4.47E-05	0.000292768	XPO6
ENSG00000168268	2.284261681	-2.995010282	0.734981045	-4.07494901	4.60E-05	0.000301447	NT5DC2
ENSG00000114019	1.139150001	4.194379249	1.030052111	4.072006846	4.66E-05	0.000305115	AMOTL2
ENSG00000188375	9.963885552	1.129116847	0.27812976	4.059676492	4.91E-05	0.000320458	H3F3C
ENSG00000157778	9.393147412	-1.630196077	0.401992997	-4.055284764	5.01E-05	0.000326184	PSMG3
ENSG00000198624	8.07838511	-1.507681786	0.37194756	-4.05347944	5.05E-05	0.000328534	CCDC69
ENSG00000137265	5.64309694	1.538235977	0.379753878	4.050612958	5.11E-05	0.000332404	IRF4
ENSG00000272565	3.600738032	-2.150963607	0.531097066	-4.050038577	5.12E-05	0.00033304	RP11-485G4.2
ENSG00000164535	3.622731178	-2.105138436	0.520377082	-4.045409589	5.22E-05	0.000339506	DAGLB
ENSG00000165259	3.664787566	1.9423337	0.480226354	4.044621217	5.24E-05	0.000340466	HDX
ENSG00000103510	10.97565527	-1.112673588	0.275176276	-4.043493878	5.27E-05	0.000341923	KAT8
ENSG00000104946	9.231764472	1.234478898	0.305613241	4.039350177	5.36E-05	0.000347455	TBC1D17
ENSG00000234362	1.515104983	4.250694376	1.053096121	4.036378344	5.43E-05	0.000351693	AC104654.2
ENSG00000134243	4.192725596	1.765610568	0.437652808	4.034272227	5.48E-05	0.000354096	SORT1
ENSG00000141556	6.144012926	-1.458542143	0.361593983	-4.033646053	5.49E-05	0.00035485	TBCD
ENSG00000164463	14.25936853	1.072483749	0.266045362	4.031206331	5.55E-05	0.000357976	CREBRF
ENSG00000047634	12.79094439	1.038710038	0.257962461	4.026593772	5.66E-05	0.000364675	SCML1
ENSG00000165959	5.340057184	-1.639851686	0.407413459	-4.02503071	5.70E-05	0.000366909	CLMN
ENSG00000126561	6.719192017	1.326196012	0.330540347	4.012206144	6.02E-05	0.000386391	STAT5A
ENSG00000005175	4.796531588	1.548966708	0.386150936	4.011298597	6.04E-05	0.000387672	RPAP3
ENSG00000182022	2.838887936	-2.575276992	0.642268453	-4.009658237	6.08E-05	0.000390165	CHST15
ENSG00000224666	1.500797451	3.66759558	0.915122091	4.007766413	6.13E-05	0.000392882	RP1-50J22.4
ENSG00000170004	7.349227723	-1.349672177	0.336858844	-4.006640169	6.16E-05	0.000394549	CHD3
ENSG00000085415	4.426827683	-1.706411239	0.426094836	-4.004768644	6.21E-05	0.000397049	SEH1L
ENSG00000169252	3.621170284	1.850251647	0.462178538	4.003326629	6.25E-05	0.000399265	ADRB2
ENSG00000127124	2.280299979	-2.758259011	0.689035749	-4.003070982	6.25E-05	0.000399483	HIVEP3
ENSG00000162129	2.777238071	-2.418587219	0.604240554	-4.002689329	6.26E-05	0.000399916	CLPB
ENSG00000269728	3.300980967	2.005312713	0.502029115	3.994415168	6.49E-05	0.00041348	RP11-145M9.4
ENSG00000137055	11.06312996	1.070976083	0.268203463	3.993147856	6.52E-05	0.000415476	PLAA
ENSG00000067208	8.354377554	-1.446580738	0.362983188	-3.985255474	6.74E-05	0.000428847	EVI5
ENSG00000089159	7.173472757	-1.446780983	0.364023844	-3.97441268	7.06E-05	0.000447434	PXN
ENSG00000087245	1.661768971	-4.130352214	1.040614027	-3.969149086	7.21E-05	0.000456466	MMP2
ENSG00000129538	18.84861422	-1.503337218	0.379796578	-3.958269522	7.55E-05	0.000476503	RNASE1
ENSG00000122877	10.51665448	-1.201782407	0.303865897	-3.954976256	7.65E-05	0.000482607	EGR2
ENSG00000159788	10.47795517	-1.492727324	0.377538151	-3.953844979	7.69E-05	0.000484641	RGS12
ENSG00000272669	3.568553975	2.31847728	0.586710984	3.951651396	7.76E-05	0.000488848	RP3-508I15.21
ENSG00000120254	4.031540375	-2.098614722	0.531428585	-3.949006097	7.85E-05	0.000493763	MTHFD1L
ENSG00000003436	2.888743991	-2.399596527	0.607954359	-3.947001107	7.91E-05	0.000496871	TFPI
ENSG00000108515	2.112457863	-2.901150087	0.735906959	-3.942278368	8.07E-05	0.000506495	ENO3
ENSG00000169896	7.204976333	-1.311220323	0.33300053	-3.937592306	8.23E-05	0.000515137	ITGAM
ENSG00000153208	3.774892044	-2.105399724	0.535204419	-3.933823507	8.36E-05	0.00052274	MERTK
ENSG00000173369	4.580352379	2.35499681	0.598902813	3.932185252	8.42E-05	0.000526041	C1QB
ENSG00000137955	13.99349884	-1.06365737	0.270629334	-3.930310704	8.48E-05	0.000529883	RABGGTB
ENSG00000156711	3.348309821	-2.435829566	0.620986696	-3.922514898	8.76E-05	0.000546246	MAPK13
ENSG00000139350	5.349037747	1.584796579	0.404261986	3.92022162	8.85E-05	0.000550843	NEDD1
ENSG00000182670	10.23370353	-1.046660298	0.26703742	-3.919526707	8.87E-05	0.000552147	TTC3
ENSG00000053371	9.930130728	-1.155308421	0.294846202	-3.918342557	8.92E-05	0.000554578	AKR7A2
ENSG00000120738	3.693116167	-2.237880919	0.571545848	-3.915488019	9.02E-05	0.000560308	EGR1
ENSG00000187049	7.582402587	-1.316244477	0.336154217	-3.915597098	9.02E-05	0.000560308	TMEM216
ENSG00000128274	1.767824729	-3.542600213	0.905286337	-3.913237248	9.11E-05	0.000565266	A4GALT
ENSG00000124635	3.076526248	2.198055509	0.562120099	3.910295172	9.22E-05	0.0005719	HIST1H2BJ
ENSG00000010818	7.287735345	1.277951418	0.327076782	3.907190879	9.34E-05	0.000578696	HIVEP2
ENSG00000141905	8.559736329	-1.206530026	0.308964395	-3.905077887	9.42E-05	0.000583172	NFIC
ENSG00000144445	2.42478227	2.670107735	0.685114957	3.89731345	9.73E-05	0.000601562	KANSL1L
ENSG00000026950	7.198769911	1.175649636	0.302063767	3.89205779	9.94E-05	0.000614113	BTN3A1
ENSG00000169184	1.643058668	-3.197145586	0.822808955	-3.885647531	0.000102057	0.000628926	MN1
ENSG00000187824	2.058077504	3.150064513	0.8112383	3.883032289	0.000103162	0.000635405	TMEM220
ENSG00000140526	7.582939261	-1.332532239	0.343716659	-3.876833447	0.000105825	0.000650136	ABHD2
ENSG00000092094	11.56065106	-1.199910974	0.309536239	-3.876479788	0.000105979	0.000650748	OSGEP
ENSG00000162729	4.3546024	1.809929686	0.467098037	3.874838987	0.000106695	0.000654477	IGSF8
ENSG00000152213	6.531259959	-1.503963233	0.388784614	-3.868371275	0.000109565	0.000670706	ARL11
ENSG00000042286	12.37835565	1.243299735	0.321672264	3.865113267	0.000111038	0.000679376	AIFM2
ENSG00000133835	8.132492868	-1.270533174	0.329223833	-3.859177392	0.000113769	0.000694671	HSD17B4
ENSG00000240403	2.304095107	-2.65667433	0.689008264	-3.85579458	0.000115354	0.000703632	KIR3DL2
ENSG00000135722	1.629498329	3.003393667	0.77996757	3.850664798	0.000117798	0.00071744	FBXL8
ENSG00000129351	14.51769677	-1.05272649	0.273608847	-3.847560126	0.0001193	0.000725853	ILF3
ENSG00000154122	12.6683761	-1.22391764	0.318431064	-3.843587448	0.000121249	0.000736588	ANKH
ENSG00000141429	9.398163661	-1.218958247	0.31719958	-3.842874726	0.000121602	0.000738212	GALNT1
ENSG00000172426	3.399384982	1.877800538	0.488744158	3.842093064	0.00012199	0.000739589	RSPH9
ENSG00000172663	14.77550246	-1.017158202	0.26474052	-3.842094904	0.000121989	0.000739589	TMEM134
ENSG00000156471	7.140820087	-1.244872769	0.324071912	-3.841347315	0.000122361	0.000741465	PTDSS1
ENSG00000215114	14.64239103	-1.068610162	0.278634622	-3.835166484	0.000125479	0.000758827	UBXN2B
ENSG00000007944	10.26063475	1.060032436	0.276449146	3.834457269	0.000125842	0.000760252	MYLIP
ENSG00000173517	3.440901804	1.936268925	0.504961889	3.834485271	0.000125828	0.000760252	PEAK1
ENSG00000103495	7.311872077	-1.198039565	0.312472147	-3.834068342	0.000126041	0.000760689	MAZ
ENSG00000085831	1.299010593	3.569156951	0.931172672	3.832970039	0.000126605	0.00076371	TTC39A
ENSG00000129353	3.118194644	2.000905077	0.522130842	3.832190927	0.000127007	0.000765748	SLC44A2
ENSG00000151470	4.599816206	1.612667305	0.420988633	3.830667095	0.000127796	0.000770119	C4orf33
ENSG00000189171	3.437458269	1.997703652	0.522403534	3.824062284	0.000131271	0.000790262	S100A13
ENSG00000186197	2.224803392	2.544778434	0.666379426	3.818813029	0.000134095	0.000805648	EDARADD
ENSG00000159231	3.742270443	1.849471711	0.484327873	3.818635708	0.000134192	0.000805823	CBR3
ENSG00000214941	8.845735467	-1.169352339	0.306363581	-3.816877754	0.000135151	0.000811177	ZSWIM7
ENSG00000040933	5.588544827	-1.447969179	0.379991271	-3.810532741	0.000138668	0.000829791	INPP4A
ENSG00000121858	2212.068528	3.323608768	0.872420688	3.80964002	0.000139169	0.000831132	TNFSF10
ENSG00000107949	9.260118391	-1.122207862	0.294708776	-3.807853566	0.000140178	0.000836741	BCCIP
ENSG00000141179	9.616444087	-1.116010082	0.293264242	-3.805476162	0.000141532	0.000844399	PCTP
ENSG00000204120	10.48274898	-1.042055495	0.27409059	-3.80186527	0.000143611	0.000855952	GIGYF2
ENSG00000204922	6.814972788	-1.244451726	0.327564608	-3.799103122	0.000145221	0.000865117	C11orf83
ENSG00000162076	8.478834818	-1.220332346	0.321258052	-3.798604704	0.000145513	0.000866427	FLYWCH2
ENSG00000059758	6.54676103	1.40533961	0.370338743	3.794741	0.000147798	0.000878695	CDK17
ENSG00000166068	3.044573855	-2.109098376	0.55581201	-3.79462541	0.000147867	0.000878695	SPRED1
ENSG00000137563	4.691389593	-1.66322261	0.438803246	-3.790360774	0.000150429	0.000893035	GGH
ENSG00000099337	7.375207333	-1.250854821	0.33026704	-3.787404338	0.000152229	0.00090283	KCNK6
ENSG00000140836	8.166245603	-1.325397722	0.350197573	-3.78471419	0.000153885	0.000912201	ZFHX3
ENSG00000256948	3.681288851	1.914653051	0.505952985	3.784250921	0.000154172	0.000913449	RP11-598F7.3
ENSG00000087299	1.315841057	3.514359988	0.931904238	3.771160001	0.00016249	0.000960834	L2HGDH
ENSG00000198176	9.294301795	-1.136407762	0.301443298	-3.769888965	0.00016332	0.000964313	TFDP1
ENSG00000138073	11.47818013	-1.033543819	0.274207722	-3.769200273	0.000163771	0.000966501	PREB
ENSG00000169860	1.954638804	-3.135455124	0.832337906	-3.767045932	0.000165191	0.000973439	P2RY1
ENSG00000130164	3.265928576	1.964288169	0.521554666	3.76621723	0.00016574	0.000975715	LDLR
ENSG00000204590	8.339810629	-1.17615645	0.312533988	-3.763291343	0.000167692	0.000986238	GNL1
ENSG00000124444	5.066267673	-1.613006069	0.429381062	-3.756584093	0.000172248	0.001011548	ZNF576
ENSG00000163633	2.270141127	2.432670013	0.647894293	3.754732894	0.000173526	0.001017558	C4orf36
ENSG00000106034	2.029082029	2.811029074	0.748793122	3.754079721	0.000173979	0.001019715	CPED1
ENSG00000179115	11.21181693	-1.011984903	0.269725161	-3.751911386	0.000175491	0.001027071	FARSA
ENSG00000095951	11.13439091	1.027600873	0.27408798	3.749164319	0.000177425	0.001037373	HIVEP1
